mu_x,mu_y,mu_vx,mu_vy,var_x,var_y,var_vx,var_vy,mu_cost,avg_cost,baseline_error
1.2940121575789107,-3.172364260294309,-1.9933473311835515,-2.4184052140213,3.190234018200811,0.6755499471220913,0.6641901551879137,1.8630730091825871,4.65243442720527,4.997562961787232,2.042462359218008
1.2737568766700509,-3.151294936782035,-1.9622883478209614,-2.350582387892775,3.067106336597662,0.6612870266482374,0.5288643960730917,1.9276112705417758,4.521328518709576,5.091978675449388,1.6367614197264306
1.2629594008376668,-3.1324382574598775,-1.9067068573541843,-2.2979932957628892,2.969221117695964,0.6490620782188747,0.4452442603116447,1.9620927343695034,4.381849926590215,5.069390155152573,1.732138822683777
1.250128506097396,-3.1127799838174544,-1.8391839628838598,-2.250859894870644,2.897043131161046,0.6352876871606699,0.38042155419431267,1.9831344848514028,4.235347803658585,4.736092409031389,1.4733938964859121
1.2435956195111677,-3.0967695113407627,-1.7690509692032084,-2.205166382328414,2.8109382442376125,0.6263771015056444,0.32620921101886385,2.0012152581294265,4.088488552041586,4.485870441649141,1.4539523304338566
1.2357430971394652,-3.0811809484367867,-1.6917089026208356,-2.164538050695424,2.7306550287081506,0.6203274287048793,0.28784922640016786,2.007741638538614,3.9424229197254075,4.647782925280744,1.384471655530887
1.2211026264883662,-3.064138333390491,-1.6294332053527947,-2.117922115079724,2.624353740000844,0.6132320621308008,0.23787688374922236,2.0251623910482843,3.803142732431253,4.3025858894488325,1.164870964304603
1.2057847894384572,-3.0445795391067123,-1.5684511688752643,-2.0728244190860377,2.531248985413888,0.601485465187871,0.19488539485258105,2.0426641527967706,3.669695646998136,4.090520669814689,1.3895723081242675
1.187046822084781,-3.025737223193187,-1.5023231653678208,-2.032287272358727,2.448917966096555,0.5924812145668196,0.16250450179331355,2.048199915705919,3.535851751914607,4.255697035831913,1.3635012062530356
1.1659589249839633,-3.0091446222002496,-1.4338095405435594,-1.9954166551644898,2.370204211318224,0.5842816389996599,0.1405284481379528,2.0462828429515865,3.4053410578945282,4.184088302051507,1.4811471018295739
1.14119232263545,-2.9898002138855473,-1.3505060508297357,-1.9645190183361043,2.2973647544664315,0.5699459906281329,0.12645406015459146,2.031676051542376,3.2670528947264,3.994677016785049,1.2146141907326495
1.1184006240706015,-2.972098277586007,-1.270326251788233,-1.9349679078469866,2.238934874367951,0.55585903396178,0.11741010647789138,2.0174333493327232,3.132177294551804,3.6632020038887356,1.32768558008218
1.092903680924955,-2.953364137783634,-1.1847715249772945,-1.9104758909736805,2.172736926701397,0.5392175679670955,0.12176817216086598,1.9921544509191256,3.0001190428951237,3.798658211975714,1.2915232312271439
1.0658135001646274,-2.932972110749593,-1.0990094491128484,-1.8843346142495658,2.0987738430410534,0.5220449815880085,0.1189742591408171,1.9706446614269189,2.8661322963374474,3.786627983016548,1.2598334181996822
1.040265215748795,-2.912937069551479,-1.0062554160354429,-1.8636457456268927,2.0411249215043945,0.5048887968436307,0.12391980339092099,1.9371015775628906,2.7339708741716597,3.7259644220467423,1.1814662999823087
1.0111378230835404,-2.894926026667091,-0.9320084309948965,-1.836126640098723,1.9759439629119053,0.49231880896649344,0.11888188118762925,1.9195398068264877,2.6128963136383483,3.571679155589065,1.2144590698030175
0.9831318326416136,-2.879606785784535,-0.8649270503574927,-1.8067361429287128,1.8963555600952833,0.4829502545126898,0.1096726771482133,1.9077397909227176,2.501305503749851,3.559905825165668,1.3938851395515246
0.9582184429215546,-2.8654707857468007,-0.8007860385862238,-1.7784887235453226,1.8179843627216403,0.4717310225393292,0.10316400994565496,1.8932850574747053,2.4010991627316374,3.4594660132534436,1.4634715710989943
0.9333528343441351,-2.852062247485343,-0.7364976850930818,-1.750185591901761,1.7377942008553824,0.4613832240378073,0.09281275381831557,1.8787823265323131,2.3213523272886,3.3851722590373416,1.3550399347115705
0.9018433621626328,-2.8390002873297955,-0.6785646657456639,-1.7208101300830627,1.6536226017492808,0.4522970258284679,0.08173506336702493,1.8671957779425294,2.2726756874727196,3.363970731320185,1.4476104781476995
0.8684561374017462,-2.823463040688097,-0.6085615357619731,-1.6989385001070236,1.594733236247367,0.4357198976589235,0.08508483463144761,1.8408896674511595,2.241974524820444,3.0731077735010524,1.3786261203890657
0.8251229194883446,-2.8070338525035137,-0.5823046084394512,-1.6598874110515531,1.4966067218216987,0.42408557556798,0.06672660196226138,1.8524828251765306,2.2113209793262176,3.1124093210586894,0.9481426673233543
0.7786883908778507,-2.788274021675011,-0.5579245239833605,-1.620398279959974,1.3961888985859072,0.4094402304800925,0.046875563729140826,1.8668891994352004,2.1810920201579305,3.063572572516963,1.1118116938609168
0.7417866727025773,-2.7722316129672406,-0.5490278941575831,-1.5753972736370512,1.2839924681202664,0.4018084630985766,0.02917421281735477,1.8938763587550598,2.1498313558985758,3.052128094123251,0.9506909760344093
0.713785439677088,-2.7619162625660176,-0.5407826647021725,-1.5357056610920365,1.1748696841844506,0.39737437479673127,0.022600881942511038,1.9110013880206898,2.1252569342486414,3.1783844902980047,1.1689334418337933
0.6898573887506146,-2.7539131689529355,-0.517806030323056,-1.5059440521820802,1.079921546894275,0.3925304899817453,0.024147829396629357,1.9047407484021024,2.1047855243839533,3.137969326614024,1.2269177214219154
0.6671103956586619,-2.7466649248475177,-0.5040798731370557,-1.472982569620516,0.9692079046636696,0.39074457562696713,0.023548701554285748,1.9038115748960838,2.084754573231221,3.316949755962064,1.418032057298389
0.6445909655536385,-2.738756422101768,-0.4540419584255333,-1.4582962272871025,0.9083609257043055,0.3843208238848341,0.037353363345220644,1.8573977354737488,2.0716241418991315,2.799650335304155,1.0258784208976308
0.6182773959412292,-2.731921501654326,-0.41345922562769577,-1.4431501230447055,0.8595685546567706,0.3792900600723687,0.054865175215711756,1.815918849768031,2.061009483750645,2.9937302924487126,1.1178936151427696
0.5913212726016227,-2.723785751795491,-0.3905517865536896,-1.4210147403239788,0.7958137186801094,0.37372623512121667,0.0641769546516156,1.789131587053323,2.0485893416927903,2.9508504424427606,1.0929485861321768
0.5728892139719054,-2.718276573940376,-0.3518150759689401,-1.4036529636471669,0.7051528142761098,0.37139448284356474,0.07547332090305248,1.7477397906094172,2.0377008848855205,2.9796972183643518,1.1011059820290805
0.5586275634795957,-2.7153777854285033,-0.32829184555264146,-1.3826413002383526,0.6139697349289359,0.37474335140982895,0.0853961021204202,1.7125862763479556,2.026364033173287,2.8127434427205262,1.061728849583619
0.5376239475708576,-2.7123800313888293,-0.3137200285946168,-1.358553198798026,0.5186713179110902,0.3803561028185859,0.0926365759848405,1.6853877787000424,2.0149914685925165,2.869676088250466,1.0008841858575743
0.5124044628498813,-2.7073031313952853,-0.30510089584072286,-1.3323453940672774,0.42968699477590483,0.38377847024565265,0.09667668552125273,1.665015625196023,2.002142772112218,2.6510041784056195,0.9156003736901323
0.4817478250682499,-2.7028817514826966,-0.3143893178491059,-1.3015382247199896,0.35219117821627455,0.3930244504534352,0.09419371823855478,1.6561931555700005,1.9893535970794813,2.9262663148287773,1.0285380623100806
0.44790968113221724,-2.6963255112488356,-0.3416033340596735,-1.2638097547264757,0.29921998636994107,0.4002590996411545,0.08081528358237142,1.6667374339322225,1.972389984524424,2.3349835911273367,0.7473611778826496
0.41439888281213444,-2.6888405757588685,-0.37430893233569656,-1.2249675867636518,0.25367104319542066,0.40697602832005414,0.06661402479005002,1.684706446894178,1.9555374786714816,2.4281634260545215,0.8154837622785762
0.3754060423552422,-2.6796280851048873,-0.4245542395813136,-1.180744452907313,0.20832630719943274,0.41246505979509535,0.04816463233526635,1.7207253792092687,1.9384389508352848,2.4275863219713507,0.8110945635533809
0.34205407971375534,-2.672329318326583,-0.48706847869364917,-1.1328521238548435,0.16194713675870748,0.4219820052883864,0.03018911178681388,1.769085183490425,1.9214832744732355,2.395401698345305,0.7021611376109494
0.3063074233153602,-2.661601383657122,-0.5410913540827907,-1.082076816117497,0.11528448510130333,0.4323681287494022,0.01008287468937577,1.8264947458736898,1.9034958930201187,2.175315304948217,0.6837793810032342
0.2676646771739532,-2.647804245503385,-0.5639100013700776,-1.040923330593393,0.07547763048160225,0.4395700783137092,0.0011951003842294986,1.8627837085802663,1.8883099876989013,2.5048172770921795,0.8370856143638409
0.2431962122917975,-2.6339544248071443,-0.5102074864514525,-1.0386200417455045,0.05819440324103709,0.43516053110522496,0.005449477292559077,1.8014070123887802,1.8812229673425662,2.5880037776278733,0.8511156844620364
0.24921724482024155,-2.6210981180735207,-0.42079358830952335,-1.0519799123623161,0.05427188192137158,0.4265726383756172,0.024093959616139846,1.6984095903011713,1.875247014007381,2.3205500178564344,0.7406001903309771
0.26708583357139265,-2.6091288571827107,-0.35247817915121304,-1.0592510066856469,0.059628922688251415,0.4177480498291142,0.05056989033033381,1.615325290177193,1.868981389627396,2.5056073370104364,0.810283639644166
0.28047726874380097,-2.592436110730965,-0.3088056904035317,-1.0519110576346893,0.05611580992899332,0.40971288013671986,0.06218590417738676,1.56735086605613,1.5042061822943538,2.492305487877465,0.8969038857170014
0.2916125984257052,-2.575635479785647,-0.26124345491950623,-1.047519737539269,0.050398143181406035,0.4013126413205121,0.07534414190042181,1.5106089636469748,1.8340661084877588,2.3715966667989368,0.7268676933860594
0.2816521160267453,-2.55542159671799,-0.23503194790786522,-1.0354536078817826,0.040554919865459185,0.39206367860917507,0.07678818967054378,1.4758014716072327,1.8094559739692873,2.3722732986786235,0.9281719753652177
0.2721962727924439,-2.5355431299220763,-0.2129857395985439,-1.0235220592954044,0.033810169371018405,0.3847481258843638,0.07859577143236575,1.438295818723178,1.8177175508908379,2.400591524145867,0.8108424434203267
0.24205078980416173,-2.5139722782922758,-0.18798848865938247,-1.0142796801772196,0.02922586297175632,0.3747302590135645,0.08152089383284196,1.3979202310525036,1.8177096146978298,2.0840630022618147,0.803543962100037
0.20037973883157995,-2.490216380330326,-0.18284536246646993,-0.9973724189898239,0.030080045552125994,0.36494144191893285,0.07185891849643498,1.3808961557494743,1.8098170707511607,2.478061818975438,0.8795992761126855
0.17341421318901593,-2.4717329516753237,-0.1777906710742822,-0.9822331677834959,0.031879822962478724,0.3601549704273735,0.06717811417200163,1.3580825367435918,1.8027459227808422,2.192578072298719,0.8104658337043955
0.14942131335325912,-2.452075023588338,-0.17859270138215322,-0.9636953545182071,0.031130794508303708,0.35487208833556894,0.05765503279740818,1.344401791229358,1.4907662394349432,2.2426306495773987,0.7538767356479203
0.11610592246528409,-2.43304317148824,-0.2122370157132079,-0.9339565516414654,0.02692313400393482,0.35301918413885497,0.037133131203217706,1.3605830662072063,1.4863060989643269,2.3043173286774343,0.8203833213185563
0.1056424036572444,-2.416519019073836,-0.24365000995320973,-0.9032988234446363,0.020608901399571763,0.3521893488103577,0.01896406871344964,1.3775811025087765,1.4366453712154281,2.1279515376373963,0.8176481976408398
0.12391132261393742,-2.4039620986536447,-0.3411812111429132,-0.8459617948532291,0.014083726693077666,0.3604305913468291,0.0006148994979129637,1.4611988006259136,1.4069084560136504,2.0370445775961277,0.6344835445944937
0.15356550381106046,-2.3933803549393287,-0.46904889137051997,-0.7680161319131048,0.0036865508975122935,0.37955319330959003,0.02137398125937558,1.5997060934484855,1.6537994524026827,2.265301297567557,0.6931076613052667
0.21099437050126588,-2.3817627053537382,-0.5956206939681395,-0.6905411038966153,0.0025321715046271996,0.39017554977643915,0.09418581384796607,1.7471168809990512,1.6590294035950954,2.170057676282687,0.6642427787239192
0.24976763238083444,-2.364050484028861,-0.6957851530646458,-0.6297288486364825,0.0038516839983594414,0.3904047211872732,0.19545326014014575,1.8639596908642402,1.6429546446569585,2.2951306456093024,0.7874088849241354
0.2614318447428955,-2.3428354604847907,-0.7768530999969033,-0.5810167342533128,0.005474502911513888,0.38754883208485474,0.31382107571737705,1.9546040316255757,1.6398555612872507,2.2456333002658635,0.6709595968413951
0.25239169700117914,-2.3178487144549167,-0.8393130218598918,-0.5417443098090624,0.0062906438084951825,0.3789690817092574,0.438078878054986,2.0245713666672316,1.6378199277806438,2.431501301535654,0.8568599442937932
0.22038483504356793,-2.2841408793536337,-0.8682022318384611,-0.5217362226216128,0.012027603271111803,0.35764997077026217,0.5227972970732271,2.0442561639409447,2.100690448791715,2.712464549025833,0.9345707337616457
0.17508504148174586,-2.2512000749256824,-0.8806601030259283,-0.5129872070360106,0.016698166273815675,0.33830492339046203,0.5855351915583169,2.032510983924436,1.6297488194912901,2.5925751755882716,0.8435958019092873
0.13560934745679515,-2.2233866691395154,-0.8777810370166819,-0.5080927290840668,0.015957958594792324,0.3265492054965296,0.6346136267235494,2.002541829906035,1.6218404031586053,2.4822134042299915,0.9102647956865775
0.10665048810979592,-2.203119635401659,-0.8570237762692808,-0.5098901812008126,0.010016804379544587,0.3220347049608297,0.6551159934266018,1.9473613380492787,1.6113725645807708,2.382001234078014,0.8837858806921586
0.08558340860556037,-2.1862984652989796,-0.8199933706580169,-0.5173769815522112,0.004132877386518981,0.32090367044654994,0.6522364822822339,1.8731412429637688,1.6003491924923616,2.4967620649974207,0.9850416415603573
0.10204938715229181,-2.164695512697745,-0.7552661561787598,-0.5359059640675699,0.010293549780948008,0.30326843731021325,0.5952792910495763,1.772188522394971,1.574766874330384,2.4672290385302174,1.0098819982146126
0.09562257555258963,-2.1421657167397004,-0.6812309459404498,-0.5618350104103524,0.014565334862344325,0.28700547873514826,0.5297782831462317,1.6555594931235886,1.5558509582953057,2.1825294353398674,0.9831551395438995
0.09233920383419601,-2.118604319716885,-0.5953174120215319,-0.5915402884309655,0.01934619744157339,0.27049084430054204,0.451983398233031,1.5310974336957197,1.5418356414428,2.1832453513749464,0.9763934110199436
0.08205965535174581,-2.097488861113941,-0.5059758533660902,-0.623198519205771,0.02140493038351271,0.25725179066995013,0.37127737907333525,1.4054018264711945,1.4949327407642556,2.131776179516686,0.9114340594024339
0.0835545254524525,-2.081153898487035,-0.41964117344866364,-0.6523415803325124,0.021204794235120127,0.24746720971512468,0.29456994835117295,1.2878911499248018,1.509523431609857,2.060360501567398,0.8594315650923395
0.07518393003086188,-2.0627873647930968,-0.33651091387033594,-0.6811155197667836,0.021489141487849778,0.2370053041411853,0.22751774944627512,1.1773523034017934,1.2183405420419828,1.8832547914765285,0.6873511256045528
0.0678570748025742,-2.0430066202392325,-0.25446608722813446,-0.7108918281938599,0.02435220967468293,0.22412974915120415,0.16229059599255063,1.0708293786071275,1.2436808063172098,1.908659707948098,0.5287140416401388
0.07640546372708724,-2.0262747878639527,-0.17865070513180137,-0.7357002464944363,0.02844402615492072,0.21173645477362463,0.11030105409444298,0.9785072694841801,1.2239553985952942,1.8997236974723224,0.5213721194853914
0.07940909721977982,-2.0070003231093088,-0.11427066711700176,-0.7575092321399098,0.030904968667060426,0.1997744108373831,0.07322964599820464,0.8967828509176681,1.2192651085274395,1.88855851355105,0.5297903520981121
0.07873305601746992,-1.9888298671988796,-0.05826530635142961,-0.7771600725742617,0.036656768742294045,0.18815606618287561,0.04562440321015942,0.8233200478685805,1.5689298043728424,1.8308909328994878,0.487218300140796
0.0788505748863593,-1.9710006367670299,-0.009743407752450736,-0.795160142970263,0.045021952135902356,0.17731113838409254,0.02436387998422869,0.7569760560727117,1.578147692551883,1.8487524701400746,0.5244167398487085
0.07742964481792763,-1.9585546347328642,0.0015248824044480358,-0.8034500170482226,0.05254166691372545,0.17079994450029246,0.013194355679207634,0.7146227950645463,1.5794333558192135,1.9525617832625697,0.6041064400334883
0.07750806549255557,-1.949871553465518,-0.01117391506277858,-0.8070550085401562,0.06159081394052012,0.16369347704784806,0.005379385287952189,0.6847726643913437,1.5744454585135514,1.7617600134915279,0.41576717038063277
0.08235834156949615,-1.9442587332956298,-0.052159034690605136,-0.7999556130110563,0.06867952156168527,0.1585665905255264,0.002750124651765611,0.6765507439148627,1.5605809293282014,1.8585856577119957,0.46244624365967407
0.09261127842978499,-1.9380336843826131,-0.07988729715723368,-0.7934677743273743,0.07672213203938148,0.15258327529387386,0.0007883099928045083,0.6647356063246729,1.3426570374191504,1.7628951787627474,0.3968657812523195
0.09997825963450196,-1.9420943663163095,-0.21616982611599134,-0.7532162593503899,0.06983945896340187,0.1587402033511988,0.006677533744132321,0.72486321913232,1.2369707551287648,1.7194484425221226,0.44976423757117867
0.1149782348075194,-1.9478066188638758,-0.348587275974768,-0.7110372832320928,0.05994930139800609,0.16661653770447998,0.020189440441845417,0.7902612607012807,1.1986627514781159,1.6572258799254005,0.6676956827872076
0.12632628494232906,-1.9493614871130323,-0.461365061813732,-0.6721329721736742,0.04763151464773811,0.17419931309140954,0.03977083178729023,0.8482840598047455,1.4003769691678905,1.8321945557715962,0.6355126418933065
0.14304691854714333,-1.9528121925950312,-0.5471800352036102,-0.6391115364903781,0.03368676021177328,0.18482227695419248,0.059580385242632254,0.8895156163495062,1.4703424467283046,1.8570586484663312,0.664601626652131
0.14610145608449582,-1.9462206665431454,-0.6080673482618381,-0.6166230805813301,0.030950323398109766,0.1856938299663293,0.07347596804832246,0.9118109072405278,1.4638427046545774,1.7852778857981833,0.5400785716573646
0.14166810409882252,-1.9341212623056503,-0.6518313677884706,-0.6017288893619571,0.03401459148766669,0.18056358695428454,0.08097145785497838,0.9205355340767944,1.4553152652672514,1.7339935716836634,0.457248920366202
0.13924657588617173,-1.9234421074781505,-0.6891237712639462,-0.5880373661076785,0.03601519825625154,0.17672228080800978,0.08817193499346117,0.9265715663033596,1.441049958334987,1.7445238681004718,0.5528617401776262
0.1367946859882624,-1.9097843297530788,-0.7001627231315376,-0.5840583570283409,0.04175724379538205,0.16997150350311963,0.08402834845713056,0.9090774492141618,1.4354033570096427,1.6286914011348759,0.4438425286139291
0.1402180127480632,-1.8953963462399956,-0.6894935842690217,-0.5867072035208604,0.04911053178936395,0.16257371186191977,0.07069177054601186,0.8744371425590088,1.4466489425022817,1.8334214316892183,0.48803080578032326
0.14546743724029065,-1.8819888906649616,-0.6694832161958778,-0.5915172019117267,0.05442123158943002,0.15686948473619056,0.05712414412160001,0.8326401784284447,1.409896432681243,1.751716836633467,0.37754332727812356
0.1533029130436499,-1.8686691817480034,-0.6498199920119069,-0.595509014569065,0.058868403887104515,0.151937471949568,0.045281266468345,0.7931914705913772,1.403991905083132,1.666611880480933,0.380917291266438
0.1615968619695739,-1.8560467819495996,-0.6177853869013141,-0.602733432355218,0.06137147463560896,0.1479006948596306,0.0324844797406971,0.7461269094016134,1.418380223007024,1.632438474663704,0.35060227666576715
0.1688632704775754,-1.841273919431566,-0.584833293190481,-0.6102090614181744,0.06499972893364354,0.14097852406878983,0.02107653178656992,0.7017916103011667,1.3989048053648667,1.8014381254712108,0.48259476411963814
0.17578542701172345,-1.82427456200706,-0.5429688919310762,-0.619225226994442,0.06738176210929783,0.13375646040326994,0.012091911123489228,0.6524278468643933,1.5312614578786556,1.5730587079877787,0.30836280958124157
0.18142294355758837,-1.8058599318416668,-0.4986577556836351,-0.6289735352586922,0.07098780399040872,0.1259528139067351,0.004995726519944769,0.604334714341262,1.351676520772985,1.5296191540018254,0.3462805137861256
0.18708286603743524,-1.7893517099197207,-0.4547779515700823,-0.6370627628949842,0.07084949592050258,0.12001461380700723,0.0011002713055329697,0.5600415542661754,1.3183762549105196,1.5468369509146458,0.32623256000009043
0.1935418656959321,-1.7760787699388245,-0.42619928949117847,-0.6421458134603857,0.06885292791963014,0.11633380732811884,4.031094737762728e-06,0.5245156701551401,1.293135193047895,1.578536363636364,0.3867321115223471
0.31095320986056196,-1.826673074946061,-0.29378569548409306,-0.7542720157022347,0.13879301426431714,0.09592849370569904,0.15910398685244634,0.3262412156797007,1.1691678901630889,1.7473532280465063,0.37028297942667704
0.41027833106535355,-1.870358735569621,-0.1791551189772762,-0.8530861847496636,0.21824114512742265,0.07940211440297999,0.5692796433325991,0.18877999874919596,1.4169913892305863,2.168408313162176,0.6854790616326851
